(3707, 0, 112708, 0, 1.0, 0.0, 0.0)
(892, 0, 115523, 0, 1.0, 0.0, 0.0)
(7953, 0, 108462, 0, 1.0, 0.0, 0.0)
(2042, 0, 114373, 0, 1.0, 0.0, 0.0)
(20701, 0, 95714, 0, 1.0, 0.0, 0.0)
(1976, 0, 114439, 0, 1.0, 0.0, 0.0)
(28428, 0, 87987, 0, 1.0, 0.0, 0.0)
(23355, 0, 93060, 0, 1.0, 0.0, 0.0)
(6060, 0, 110355, 0, 1.0, 0.0, 0.0)
(3227, 0, 113188, 0, 1.0, 0.0, 0.0)
(20953, 0, 95462, 0, 1.0, 0.0, 0.0)
(20003, 0, 96412, 0, 1.0, 0.0, 0.0)
(7953, 0, 108462, 0, 1.0, 0.0, 0.0)
(4026, 0, 112389, 0, 1.0, 0.0, 0.0)
(13492, 0, 102923, 0, 1.0, 0.0, 0.0)
(43242, 0, 73173, 0, 1.0, 0.0, 0.0)
(22895, 0, 93520, 0, 1.0, 0.0, 0.0)
(4345, 0, 112070, 0, 1.0, 0.0, 0.0)
(27160, 0, 89255, 0, 1.0, 0.0, 0.0)
(10554, 0, 105861, 0, 1.0, 0.0, 0.0)
(6353, 0, 110062, 0, 1.0, 0.0, 0.0)
(12905, 0, 103510, 0, 1.0, 0.0, 0.0)
(13333, 0, 103082, 0, 1.0, 0.0, 0.0)
(11901, 0, 104514, 0, 1.0, 0.0, 0.0)
(18243, 0, 98172, 0, 1.0, 0.0, 0.0)
(2960, 0, 113455, 0, 1.0, 0.0, 0.0)
(7440, 0, 108975, 0, 1.0, 0.0, 0.0)
(36291, 0, 80124, 0, 1.0, 0.0, 0.0)
(19461, 0, 96954, 0, 1.0, 0.0, 0.0)
(8794, 0, 107621, 0, 1.0, 0.0, 0.0)
(9423, 0, 106992, 0, 1.0, 0.0, 0.0)
(820, 0, 115595, 0, 1.0, 0.0, 0.0)
(11370, 0, 105045, 0, 1.0, 0.0, 0.0)
(5238, 0, 111177, 0, 1.0, 0.0, 0.0)
(167, 0, 116248, 0, 1.0, 0.0, 0.0)
(2765, 0, 113650, 0, 1.0, 0.0, 0.0)
(19216, 0, 97199, 0, 1.0, 0.0, 0.0)
(3227, 0, 113188, 0, 1.0, 0.0, 0.0)
(20561, 0, 95854, 0, 1.0, 0.0, 0.0)
(23756, 0, 92659, 0, 1.0, 0.0, 0.0)
(27012, 0, 89403, 0, 1.0, 0.0, 0.0)
(5238, 0, 111177, 0, 1.0, 0.0, 0.0)
(8239, 0, 108176, 0, 1.0, 0.0, 0.0)
(1069, 0, 115346, 0, 1.0, 0.0, 0.0)
(6053, 0, 110362, 0, 1.0, 0.0, 0.0)
(7744, 0, 108671, 0, 1.0, 0.0, 0.0)
(10465, 0, 105950, 0, 1.0, 0.0, 0.0)
(26284, 0, 90131, 0, 1.0, 0.0, 0.0)
(3877, 0, 112538, 0, 1.0, 0.0, 0.0)
(22765, 0, 93650, 0, 1.0, 0.0, 0.0)
(11901, 0, 104514, 0, 1.0, 0.0, 0.0)
(31554, 0, 84861, 0, 1.0, 0.0, 0.0)
(200, 0, 116215, 0, 1.0, 0.0, 0.0)
(2093, 0, 114322, 0, 1.0, 0.0, 0.0)
(5943, 0, 110472, 0, 1.0, 0.0, 0.0)
(15380, 0, 101035, 0, 1.0, 0.0, 0.0)
(5131, 0, 111284, 0, 1.0, 0.0, 0.0)
(2031, 0, 114384, 0, 1.0, 0.0, 0.0)
(13292, 0, 103123, 0, 1.0, 0.0, 0.0)
(411, 0, 116004, 0, 1.0, 0.0, 0.0)
(1915, 0, 114500, 0, 1.0, 0.0, 0.0)
(5315, 0, 111100, 0, 1.0, 0.0, 0.0)
(26031, 0, 90384, 0, 1.0, 0.0, 0.0)
(12848, 0, 103567, 0, 1.0, 0.0, 0.0)
(4414, 0, 112001, 0, 1.0, 0.0, 0.0)
(2527, 0, 113888, 0, 1.0, 0.0, 0.0)
(20003, 0, 96412, 0, 1.0, 0.0, 0.0)
(12293, 0, 104122, 0, 1.0, 0.0, 0.0)
(15890, 0, 100525, 0, 1.0, 0.0, 0.0)
(20819, 0, 95596, 0, 1.0, 0.0, 0.0)
(3143, 0, 113272, 0, 1.0, 0.0, 0.0)
(3451, 0, 112964, 0, 1.0, 0.0, 0.0)
(1869, 0, 114546, 0, 1.0, 0.0, 0.0)
(12928, 0, 103487, 0, 1.0, 0.0, 0.0)
